SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,GAME_ID,MATCHUP,HOME_TEAM,HOME_PTS,AWAY_TEAM,AWAY_PTS,WL,PTS,FG_PCT,FG3_PCT,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF
22019,1610612747,LAL,0021901265,LAL vs. OKC,LAL,86,OKC,105,L,86,0.352,0.135,0.655,10,36,46,17,7,3,11,24
22019,1610612747,LAL,0021901255,LAL @ UTA,UTA,108,LAL,116,W,116,0.5,0.346,0.806,4,34,38,23,12,3,14,24
22019,1610612747,LAL,0021901243,LAL @ TOR,TOR,107,LAL,92,L,92,0.354,0.25,0.727,8,32,40,17,8,12,17,25
22019,1610612747,LAL,0021901232,LAL vs. LAC,LAL,103,LAC,103,W,103,0.39,0.306,0.757,11,34,45,21,6,3,16,27
12019,1610612747,LAL,0011900123,LAL vs. WAS,LAL,123,WAS,116,W,123,0.494,0.464,0.71,9,38,47,22,12,6,14,28
12019,1610612747,LAL,0011900112,LAL @ ORL,ORL,112,LAL,119,W,119,0.569,0.45,0.778,8,41,49,24,3,4,23,34
12019,1610612747,LAL,0011900107,LAL vs. DAL,LAL,104,DAL,104,L,104,0.494,0.273,0.733,11,27,38,18,10,0,9,22
22019,1610612747,LAL,0021900968,LAL vs. BKN,LAL,102,BKN,104,L,102,0.46,0.375,0.583,8,38,46,24,7,4,14,22
22019,1610612747,LAL,0021900948,LAL @ LAC,LAC,112,LAL,112,W,112,0.448,0.286,0.857,9,36,45,22,8,7,12,28
22019,1610612747,LAL,0021900939,LAL vs. MIL,LAL,113,MIL,103,W,113,0.418,0.188,0.816,10,42,52,19,11,4,16,27
22019,1610612747,LAL,0021900915,LAL vs. PHI,LAL,120,PHI,107,W,120,0.535,0.394,0.833,10,33,43,25,9,6,13,18
22019,1610612747,LAL,0021900900,LAL @ NOP,NOP,122,LAL,122,W,122,0.515,0.371,0.9,6,30,36,23,9,10,13,26
22019,1610612747,LAL,0021900891,LAL @ MEM,MEM,105,LAL,88,L,88,0.414,0.257,0.583,13,32,45,26,5,3,14,13
22019,1610612747,LAL,0021900876,LAL @ GSW,GSW,116,LAL,116,W,116,0.511,0.333,0.667,8,36,44,24,13,5,16,17
22019,1610612747,LAL,0021900861,LAL vs. NOP,LAL,118,NOP,118,W,118,0.441,0.295,0.714,14,37,51,27,10,12,16,20
22019,1610612747,LAL,0021900842,LAL vs. BOS,LAL,114,BOS,114,W,114,0.453,0.324,0.676,11,35,46,20,9,4,13,22
22019,1610612747,LAL,0021900833,LAL vs. MEM,LAL,117,MEM,105,W,117,0.477,0.31,0.65,12,37,49,25,9,14,14,24
22019,1610612747,LAL,0021900817,LAL @ DEN,DEN,120,LAL,120,W,120,0.505,0.364,0.519,10,39,49,29,8,4,12,22
22019,1610612747,LAL,0021900801,LAL vs. PHX,LAL,125,PHX,100,W,125,0.516,0.378,0.68,16,43,59,28,8,4,16,22
22019,1610612747,LAL,0021900783,LAL @ GSW,GSW,125,LAL,125,W,125,0.524,0.483,0.735,12,35,47,29,11,2,24,22
22019,1610612747,LAL,0021900768,LAL vs. HOU,LAL,111,HOU,111,L,111,0.495,0.29,0.75,6,32,38,33,10,4,15,18
22019,1610612747,LAL,0021900754,LAL vs. SAS,LAL,129,SAS,102,W,129,0.588,0.429,0.68,12,46,58,28,5,4,14,15
22019,1610612747,LAL,0021900736,LAL @ SAC,SAC,113,LAL,129,W,129,0.512,0.442,0.815,11,35,46,33,10,5,14,22
22019,1610612747,LAL,0021900726,LAL vs. POR,LAL,119,POR,127,L,119,0.469,0.344,0.643,19,43,62,28,2,10,18,21
22019,1610612747,LAL,0021900684,LAL @ PHI,PHI,108,LAL,91,L,91,0.461,0.194,0.652,6,29,35,23,12,1,21,18
22019,1610612747,LAL,0021900667,LAL @ BKN,BKN,113,LAL,128,W,128,0.5,0.5,0.75,11,41,52,28,9,6,15,15
22019,1610612747,LAL,0021900659,LAL @ NYK,NYK,92,LAL,100,W,100,0.439,0.333,0.679,11,32,43,18,13,8,10,14
22019,1610612747,LAL,0021900648,LAL @ BOS,BOS,107,LAL,107,L,107,0.438,0.269,0.759,12,24,36,22,5,8,15,23
22019,1610612747,LAL,0021900633,LAL @ HOU,HOU,124,LAL,124,W,124,0.484,0.333,0.719,15,34,49,25,13,9,17,27
22019,1610612747,LAL,0021900613,LAL vs. ORL,LAL,118,ORL,119,L,118,0.495,0.395,0.636,13,35,48,34,7,6,16,20
22019,1610612747,LAL,0021900597,LAL vs. CLE,LAL,128,CLE,128,W,128,0.545,0.367,0.75,11,34,45,33,8,3,9,25
22019,1610612747,LAL,0021900580,LAL @ OKC,OKC,110,LAL,125,W,125,0.515,0.469,0.8,12,42,54,21,3,4,12,17
22019,1610612747,LAL,0021900572,LAL @ DAL,DAL,129,LAL,129,W,129,0.528,0.417,0.781,12,37,49,18,6,5,7,27
22019,1610612747,LAL,0021900553,LAL vs. NYK,LAL,117,NYK,87,W,117,0.5,0.472,0.857,6,42,48,27,11,11,17,19
22019,1610612747,LAL,0021900538,LAL vs. DET,LAL,106,DET,99,W,106,0.457,0.3,0.696,11,39,50,23,8,20,13,22
22019,1610612747,LAL,0021900522,LAL vs. NOP,LAL,123,NOP,123,W,123,0.5,0.483,0.821,8,39,47,29,9,4,12,14
22019,1610612747,LAL,0021900507,LAL vs. PHX,LAL,117,PHX,107,W,117,0.478,0.25,0.706,13,32,45,25,9,5,12,17
22019,1610612747,LAL,0021900490,LAL vs. DAL,LAL,108,DAL,108,W,108,0.487,0.391,0.821,6,33,39,28,12,7,16,23
22019,1610612747,LAL,0021900484,LAL @ POR,POR,120,LAL,128,W,128,0.516,0.344,0.821,11,33,44,32,6,7,9,25
22019,1610612747,LAL,0021900458,LAL vs. LAC,LAL,106,LAC,106,L,106,0.406,0.267,0.762,12,30,42,24,11,10,13,23
22019,1610612747,LAL,0021900443,LAL vs. DEN,LAL,104,DEN,104,L,104,0.47,0.345,0.727,18,27,45,18,7,9,19,25
22019,1610612747,LAL,0021900417,LAL @ MIL,MIL,111,LAL,104,L,104,0.463,0.343,0.783,7,31,38,24,4,6,18,24
22019,1610612747,LAL,0021900402,LAL @ IND,IND,105,LAL,102,L,102,0.473,0.258,0.471,14,28,42,28,5,6,13,19
22019,1610612747,LAL,0021900390,LAL @ ATL,ATL,101,LAL,101,W,101,0.429,0.161,0.727,13,43,56,21,14,9,22,24
22019,1610612747,LAL,0021900374,LAL @ MIA,MIA,110,LAL,113,W,113,0.494,0.324,0.652,14,36,50,26,5,9,19,23
22019,1610612747,LAL,0021900358,LAL @ ORL,ORL,87,LAL,96,W,96,0.425,0.387,0.526,12,37,49,20,10,4,13,17
22019,1610612747,LAL,0021900342,LAL vs. MIN,LAL,142,MIN,125,W,142,0.585,0.452,0.9,10,31,41,32,9,1,10,19
22019,1610612747,LAL,0021900329,LAL @ POR,POR,113,LAL,136,W,136,0.541,0.472,0.818,3,42,45,26,10,8,16,23
22019,1610612747,LAL,0021900314,LAL @ UTA,UTA,96,LAL,121,W,121,0.511,0.483,0.6,8,38,46,27,13,12,7,17
22019,1610612747,LAL,0021900304,LAL @ DEN,DEN,105,LAL,105,W,105,0.464,0.292,0.667,14,42,56,24,8,5,16,23
22019,1610612747,LAL,0021900287,LAL vs. DAL,LAL,100,DAL,100,L,100,0.46,0.259,0.813,9,36,45,25,9,3,17,14
22019,1610612747,LAL,0021900279,LAL vs. WAS,LAL,125,WAS,103,W,125,0.517,0.438,0.75,7,40,47,29,9,8,18,20
22019,1610612747,LAL,0021900264,LAL @ NOP,NOP,114,LAL,114,W,114,0.518,0.333,0.72,7,30,37,25,9,6,15,24
22019,1610612747,LAL,0021900249,LAL @ SAS,SAS,104,LAL,114,W,114,0.494,0.424,0.667,10,30,40,28,7,6,9,18
22019,1610612747,LAL,0021900232,LAL @ MEM,MEM,108,LAL,109,W,109,0.452,0.333,0.69,11,29,40,19,12,7,16,14
22019,1610612747,LAL,0021900220,LAL @ OKC,OKC,127,LAL,130,W,130,0.511,0.548,0.793,11,34,45,32,7,6,15,20
22019,1610612747,LAL,0021900201,LAL vs. OKC,LAL,112,OKC,107,W,112,0.483,0.452,0.632,14,32,46,29,9,8,16,20
22019,1610612747,LAL,0021900188,LAL vs. ATL,LAL,122,ATL,122,W,122,0.528,0.429,0.813,10,32,42,26,10,14,16,19
22019,1610612747,LAL,0021900174,LAL vs. SAC,LAL,99,SAC,97,W,99,0.42,0.297,0.909,10,31,41,22,11,6,13,18
22019,1610612747,LAL,0021900159,LAL vs. GSW,LAL,120,GSW,120,W,120,0.539,0.45,0.833,13,38,51,31,8,6,19,18
22019,1610612747,LAL,0021900151,LAL @ PHX,PHX,115,LAL,123,W,123,0.537,0.4,0.524,8,36,44,39,4,4,9,21
22019,1610612747,LAL,0021900139,LAL vs. TOR,LAL,104,TOR,113,L,104,0.436,0.333,0.632,13,38,51,31,6,7,12,20
22019,1610612747,LAL,0021900126,LAL vs. MIA,LAL,95,MIA,80,W,95,0.449,0.25,0.875,10,38,48,30,6,5,18,24
22019,1610612747,LAL,0021900100,LAL @ CHI,CHI,118,LAL,118,W,118,0.489,0.333,0.708,12,37,49,26,10,10,15,18
22019,1610612747,LAL,0021900088,LAL @ SAS,SAS,96,LAL,103,W,103,0.483,0.25,0.684,7,39,46,21,8,10,18,22
22019,1610612747,LAL,0021900074,LAL @ DAL,DAL,119,LAL,119,W,119,0.49,0.281,0.762,6,35,41,24,11,7,11,21
22019,1610612747,LAL,0021900054,LAL vs. MEM,LAL,120,MEM,91,W,120,0.465,0.269,0.846,10,44,54,25,9,8,18,19
22019,1610612747,LAL,0021900040,LAL vs. CHA,LAL,120,CHA,101,W,120,0.527,0.355,0.786,10,37,47,30,7,8,13,22
22019,1610612747,LAL,0021900025,LAL vs. UTA,LAL,95,UTA,86,W,95,0.395,0.308,0.792,11,31,42,19,14,9,14,21
22019,1610612747,LAL,0021900002,LAL @ LAC,LAC,102,LAL,102,L,102,0.435,0.394,0.714,9,32,41,20,4,7,14,24
12019,1610612747,LAL,0011900079,LAL @ GSW,GSW,103,LAL,103,L,103,0.41,0.406,0.667,6,29,35,25,7,7,20,28
12019,1610612747,LAL,0011900068,LAL vs. GSW,LAL,126,GSW,126,W,126,0.598,0.5,0.684,10,36,46,33,8,5,21,27
12019,1610612747,LAL,0011900058,LAL vs. GSW,LAL,104,GSW,104,W,104,0.418,0.348,0.769,13,35,48,25,11,6,24,28
12019,1610612747,LAL,0011900044,LAL @ BKN,BKN,91,LAL,77,L,77,0.337,0.156,0.632,14,25,39,14,15,6,20,22
12019,1610612747,LAL,0011900031,LAL vs. BKN,LAL,111,BKN,114,L,111,0.432,0.393,0.783,13,32,45,30,14,10,21,29
12019,1610612747,LAL,0011900006,LAL @ GSW,GSW,123,LAL,123,W,123,0.475,0.303,0.633,16,42,58,32,9,1,14,24
22019,1610612747,LAL,1521900066,LAL @ GSW,GSW,88,LAL,88,W,88,0.405,0.308,0.615,14,28,42,14,6,2,15,19
22019,1610612747,LAL,1521900056,LAL @ NYK,NYK,117,LAL,96,L,96,0.388,0.333,0.774,11,28,39,16,7,1,10,39
22019,1610612747,LAL,1521900039,LAL vs. GSW,LAL,80,GSW,80,L,80,0.36,0.179,0.84,10,35,45,20,8,2,21,34
22019,1610612747,LAL,1521900016,LAL vs. LAC,LAL,87,LAC,87,L,87,0.407,0.273,0.75,14,31,45,16,7,0,13,21
22019,1610612747,LAL,1521900006,LAL @ CHI,CHI,76,LAL,76,L,76,0.296,0.316,0.571,16,24,40,15,8,5,17,31
22019,1610612747,LAL,1321900006,LAL @ SAC,SAC,97,LAL,99,W,99,0.463,0.371,0.632,6,29,35,23,4,3,8,26
22019,1610612747,LAL,1321900003,LAL @ GSW,GSW,100,LAL,100,W,100,0.493,0.321,0.739,14,27,41,23,12,7,17,29
22019,1610612747,LAL,1321900001,LAL vs. MIA,LAL,79,MIA,106,L,79,0.353,0.303,0.656,11,23,34,15,4,4,12,26
42019,1610612748,MIA,0041900406,MIA vs. LAL,MIA,93,LAL,93,L,93,0.443,0.357,0.591,9,32,41,25,4,4,13,18
42019,1610612748,MIA,0041900405,MIA @ LAL,LAL,111,MIA,111,W,111,0.458,0.424,0.955,9,26,35,26,7,3,13,19
42019,1610612748,MIA,0041900404,MIA vs. LAL,MIA,96,LAL,96,L,96,0.427,0.344,0.808,7,32,39,18,8,3,11,21
42019,1610612748,MIA,0041900403,MIA vs. LAL,MIA,115,LAL,115,W,115,0.513,0.353,0.913,3,34,37,25,8,3,12,23
42019,1610612748,MIA,0041900402,MIA @ LAL,LAL,114,MIA,114,L,114,0.507,0.407,0.912,6,31,37,29,2,1,9,23
42019,1610612748,MIA,0041900401,MIA @ LAL,LAL,98,MIA,98,L,98,0.427,0.314,0.786,5,31,36,23,4,5,8,15
42019,1610612748,MIA,0041900306,MIA vs. BOS,MIA,125,BOS,125,W,125,0.563,0.481,0.846,2,38,40,30,6,2,12,13
42019,1610612748,MIA,0041900305,MIA @ BOS,BOS,108,MIA,108,L,108,0.453,0.194,0.793,6,32,38,27,3,5,12,29
42019,1610612748,MIA,0041900304,MIA vs. BOS,MIA,112,BOS,112,W,112,0.429,0.27,0.889,10,30,40,20,9,2,8,20
42019,1610612748,MIA,0041900303,MIA vs. BOS,MIA,106,BOS,106,L,106,0.388,0.273,0.824,12,30,42,21,5,8,13,24
42019,1610612748,MIA,0041900302,MIA @ BOS,BOS,106,MIA,106,W,106,0.444,0.326,0.857,11,27,38,27,11,2,9,19
42019,1610612748,MIA,0041900301,MIA @ BOS,BOS,117,MIA,117,W,117,0.471,0.444,0.75,7,34,41,32,6,6,12,23
42019,1610612748,MIA,0041900205,MIA @ MIL,MIL,94,MIA,103,W,103,0.479,0.355,0.917,5,43,48,21,6,7,21,21
42019,1610612748,MIA,0041900204,MIA vs. MIL,MIA,115,MIL,118,L,115,0.444,0.362,0.9,6,35,41,33,8,1,15,18
42019,1610612748,MIA,0041900203,MIA vs. MIL,MIA,115,MIL,100,W,115,0.449,0.383,0.794,9,40,49,27,3,6,11,19
42019,1610612748,MIA,0041900202,MIA @ MIL,MIL,114,MIA,116,W,116,0.457,0.378,0.781,7,31,38,22,12,4,10,26
42019,1610612748,MIA,0041900201,MIA @ MIL,MIL,104,MIA,115,W,115,0.464,0.387,0.926,12,34,46,21,8,2,16,23
42019,1610612748,MIA,0041900134,MIA vs. IND,MIA,99,IND,87,W,99,0.44,0.267,0.786,17,43,60,24,8,4,13,12
42019,1610612748,MIA,0041900133,MIA vs. IND,MIA,124,IND,115,W,124,0.453,0.394,0.827,7,39,46,23,10,2,16,19
42019,1610612748,MIA,0041900132,MIA @ IND,IND,100,MIA,109,W,109,0.474,0.514,0.679,7,34,41,27,9,4,16,15
42019,1610612748,MIA,0041900131,MIA @ IND,IND,101,MIA,113,W,113,0.494,0.371,0.8,6,29,35,22,8,7,9,17
22019,1610612748,MIA,0021901316,MIA @ IND,IND,109,MIA,92,L,92,0.356,0.263,0.741,14,34,48,14,6,5,19,15
22019,1610612748,MIA,0021901306,MIA @ OKC,OKC,116,MIA,115,L,115,0.488,0.333,0.85,6,34,40,24,14,2,12,23
22019,1610612748,MIA,0021901295,MIA vs. IND,MIA,114,IND,92,W,114,0.449,0.325,0.684,13,46,59,29,11,9,13,20
22019,1610612748,MIA,0021901283,MIA vs. PHX,MIA,112,PHX,119,L,112,0.488,0.306,0.864,3,34,37,28,6,9,12,21
22019,1610612748,MIA,0021901269,MIA @ MIL,MIL,130,MIA,116,L,116,0.422,0.457,0.926,6,33,39,28,6,1,19,28
22019,1610612748,MIA,0021901260,MIA vs. BOS,MIA,112,BOS,112,W,112,0.442,0.349,0.744,12,30,42,22,8,5,12,19
22019,1610612748,MIA,0021901250,MIA vs. TOR,MIA,103,TOR,107,L,103,0.425,0.311,0.938,8,33,41,29,9,8,14,24
22019,1610612748,MIA,0021901239,MIA @ DEN,DEN,125,MIA,125,W,125,0.556,0.448,0.865,6,32,38,29,7,2,15,28
12019,1610612748,MIA,0011900128,MIA vs. MEM,MIA,110,MEM,128,L,110,0.429,0.333,0.719,5,38,43,33,6,6,18,21
12019,1610612748,MIA,0011900114,MIA @ UTA,UTA,101,MIA,99,L,99,0.414,0.256,0.8,6,36,42,28,4,0,16,18
12019,1610612748,MIA,0011900104,MIA vs. SAC,MIA,104,SAC,98,W,104,0.471,0.318,0.897,5,29,34,22,6,3,16,22
22019,1610612748,MIA,0021900970,MIA vs. CHA,MIA,98,CHA,109,L,98,0.464,0.341,0.833,9,27,36,32,8,5,14,17
22019,1610612748,MIA,0021900951,MIA @ WAS,WAS,89,MIA,100,W,100,0.485,0.464,0.821,5,41,46,21,7,8,20,25
22019,1610612748,MIA,0021900936,MIA @ NOP,NOP,104,MIA,104,L,104,0.43,0.273,0.677,10,35,45,27,11,9,15,23
22019,1610612748,MIA,0021900919,MIA vs. ORL,MIA,116,ORL,113,W,116,0.519,0.5,0.8,6,30,36,31,8,5,12,17
22019,1610612748,MIA,0021900906,MIA vs. MIL,MIA,105,MIL,89,W,105,0.43,0.486,0.722,6,40,46,28,4,4,9,19
22019,1610612748,MIA,0021900889,MIA vs. BKN,MIA,116,BKN,113,W,116,0.451,0.368,0.833,10,35,45,27,4,4,6,21
22019,1610612748,MIA,0021900880,MIA vs. DAL,MIA,126,DAL,126,W,126,0.519,0.486,0.75,6,34,40,30,6,2,9,21
22019,1610612748,MIA,0021900868,MIA vs. MIN,MIA,126,MIN,129,L,126,0.526,0.423,0.767,8,35,43,30,9,8,21,21
22019,1610612748,MIA,0021900849,MIA @ CLE,CLE,119,MIA,119,L,119,0.458,0.381,0.75,9,40,49,33,6,11,12,22
22019,1610612748,MIA,0021900838,MIA vs. CLE,MIA,124,CLE,124,W,124,0.57,0.475,0.75,4,25,29,34,16,4,15,20
22019,1610612748,MIA,0021900821,MIA @ ATL,ATL,124,MIA,124,L,124,0.408,0.297,0.868,15,36,51,28,9,7,15,31
22019,1610612748,MIA,0021900816,MIA @ UTA,UTA,116,MIA,101,L,101,0.432,0.333,0.75,6,31,37,19,11,4,11,22
22019,1610612748,MIA,0021900800,MIA @ GSW,GSW,113,MIA,113,W,113,0.494,0.364,0.714,7,38,45,36,10,3,11,19
22019,1610612748,MIA,0021900792,MIA @ POR,POR,115,MIA,109,L,109,0.398,0.408,0.786,13,36,49,31,6,5,13,22
22019,1610612748,MIA,0021900775,MIA @ SAC,SAC,105,MIA,97,L,97,0.442,0.3,0.68,7,35,42,21,7,5,20,16
22019,1610612748,MIA,0021900763,MIA @ LAC,LAC,111,MIA,111,L,111,0.43,0.381,0.714,10,36,46,29,7,2,8,16
22019,1610612748,MIA,0021900747,MIA vs. PHI,MIA,137,PHI,106,W,137,0.565,0.5,0.833,6,29,35,27,8,1,3,18
22019,1610612748,MIA,0021900729,MIA @ ORL,ORL,89,MIA,102,W,102,0.429,0.455,0.808,10,38,48,24,6,8,13,16
22019,1610612748,MIA,0021900701,MIA vs. BOS,MIA,101,BOS,101,L,101,0.371,0.243,0.839,11,34,45,15,11,2,10,21
22019,1610612748,MIA,0021900694,MIA vs. ORL,MIA,113,ORL,92,W,113,0.532,0.5,0.938,3,38,41,31,2,9,10,18
22019,1610612748,MIA,0021900673,MIA vs. LAC,MIA,117,LAC,117,L,117,0.43,0.295,0.828,9,36,45,25,4,4,9,19
22019,1610612748,MIA,0021900658,MIA vs. WAS,MIA,134,WAS,129,W,134,0.506,0.515,0.861,6,37,43,29,3,6,16,18
22019,1610612748,MIA,0021900644,MIA vs. SAC,MIA,118,SAC,113,W,118,0.506,0.381,0.818,5,37,42,26,9,3,21,20
22019,1610612748,MIA,0021900637,MIA @ SAS,SAS,107,MIA,102,L,102,0.43,0.294,0.9,10,37,47,23,8,3,9,19
22019,1610612748,MIA,0021900623,MIA @ OKC,OKC,108,MIA,115,W,115,0.488,0.389,0.792,6,39,45,26,4,3,11,23
22019,1610612748,MIA,0021900606,MIA vs. SAS,MIA,106,SAS,100,W,106,0.466,0.425,0.538,8,41,49,26,4,5,9,14
22019,1610612748,MIA,0021900584,MIA @ NYK,NYK,124,MIA,121,L,121,0.538,0.4,0.821,8,31,39,24,1,5,14,24
22019,1610612748,MIA,0021900568,MIA @ BKN,BKN,117,MIA,113,L,113,0.518,0.241,0.857,4,36,40,26,6,3,7,20
22019,1610612748,MIA,0021900556,MIA @ IND,IND,108,MIA,122,W,122,0.531,0.421,0.8,3,38,41,28,8,4,11,22
22019,1610612748,MIA,0021900535,MIA vs. POR,MIA,122,POR,111,W,122,0.522,0.409,0.625,11,36,47,34,4,5,10,17
22019,1610612748,MIA,0021900518,MIA @ ORL,ORL,105,MIA,85,L,85,0.375,0.189,0.783,10,39,49,16,7,2,18,20
22019,1610612748,MIA,0021900510,MIA vs. TOR,MIA,84,TOR,76,W,84,0.407,0.324,0.545,9,41,50,23,6,4,13,13
22019,1610612748,MIA,0021900492,MIA @ WAS,WAS,123,MIA,105,L,105,0.452,0.357,0.744,10,34,44,18,5,1,18,22
22019,1610612748,MIA,0021900475,MIA vs. PHI,MIA,117,PHI,116,W,117,0.447,0.357,0.793,8,35,43,26,6,4,8,21
22019,1610612748,MIA,0021900470,MIA vs. IND,MIA,113,IND,112,W,113,0.449,0.421,0.895,14,42,56,29,3,2,13,12
22019,1610612748,MIA,0021900449,MIA vs. UTA,MIA,107,UTA,104,W,107,0.411,0.36,0.889,13,43,56,16,8,3,14,16
22019,1610612748,MIA,0021900424,MIA vs. NYK,MIA,129,NYK,114,W,129,0.558,0.474,0.735,9,42,51,34,6,3,17,22
22019,1610612748,MIA,0021900410,MIA @ PHI,PHI,104,MIA,108,W,108,0.471,0.387,0.8,11,36,47,26,6,4,12,14
22019,1610612748,MIA,0021900397,MIA @ MEM,MEM,118,MIA,111,L,111,0.457,0.458,0.839,7,28,35,22,9,7,14,26
22019,1610612748,MIA,0021900384,MIA @ DAL,DAL,122,MIA,122,W,122,0.429,0.4,0.824,5,44,49,27,8,3,8,18
22019,1610612748,MIA,0021900374,MIA vs. LAL,MIA,110,LAL,110,L,110,0.459,0.303,0.786,5,29,34,24,8,2,8,21
22019,1610612748,MIA,0021900354,MIA vs. ATL,MIA,135,ATL,135,W,135,0.515,0.341,0.682,9,44,53,35,5,3,11,17
22019,1610612748,MIA,0021900337,MIA vs. CHI,MIA,110,CHI,110,W,110,0.416,0.314,0.795,10,33,43,20,9,2,17,23
22019,1610612748,MIA,0021900324,MIA vs. WAS,MIA,112,WAS,103,W,112,0.488,0.357,0.75,11,39,50,28,6,7,12,13
22019,1610612748,MIA,0021900310,MIA @ BOS,BOS,93,MIA,93,L,93,0.442,0.368,0.647,8,32,40,20,7,2,18,25
22019,1610612748,MIA,0021900301,MIA @ TOR,TOR,110,MIA,121,W,121,0.455,0.395,0.762,10,45,55,29,4,7,11,27
22019,1610612748,MIA,0021900284,MIA @ BKN,BKN,106,MIA,109,W,109,0.389,0.324,0.821,16,35,51,16,3,2,9,17
22019,1610612748,MIA,0021900273,MIA vs. GSW,MIA,122,GSW,122,W,122,0.537,0.52,0.75,10,39,49,23,7,3,15,30
22019,1610612748,MIA,0021900259,MIA @ HOU,HOU,108,MIA,108,L,108,0.463,0.378,0.741,8,33,41,22,8,3,18,24
22019,1610612748,MIA,0021900245,MIA vs. CHA,MIA,117,CHA,100,W,117,0.519,0.419,0.857,8,41,49,29,9,3,18,23
22019,1610612748,MIA,0021900230,MIA @ PHI,PHI,113,MIA,86,L,86,0.4,0.25,0.741,9,29,38,12,6,4,17,16
22019,1610612748,MIA,0021900219,MIA @ CHI,CHI,116,MIA,116,W,116,0.494,0.368,0.857,9,35,44,33,10,3,19,17
22019,1610612748,MIA,0021900206,MIA vs. CLE,MIA,124,CLE,124,W,124,0.526,0.514,0.742,12,32,44,25,8,5,23,20
22019,1610612748,MIA,0021900178,MIA vs. NOP,MIA,109,NOP,109,W,109,0.543,0.375,0.923,9,36,45,25,13,3,20,6
22019,1610612748,MIA,0021900161,MIA @ CLE,CLE,108,MIA,108,W,108,0.544,0.4,0.909,4,37,41,31,10,7,18,21
22019,1610612748,MIA,0021900148,MIA vs. DET,MIA,117,DET,108,W,117,0.532,0.438,0.778,8,34,42,34,6,1,19,30
22019,1610612748,MIA,0021900126,MIA @ LAL,LAL,80,MIA,80,L,80,0.35,0.171,0.75,8,29,37,18,9,2,12,12
22019,1610612748,MIA,0021900114,MIA @ PHX,PHX,108,MIA,124,W,124,0.549,0.536,0.792,5,36,41,22,9,5,13,28
22019,1610612748,MIA,0021900102,MIA @ DEN,DEN,89,MIA,89,L,89,0.364,0.31,0.64,13,31,44,23,12,5,13,21
22019,1610612748,MIA,0021900086,MIA vs. HOU,MIA,129,HOU,129,W,129,0.528,0.439,0.773,5,41,46,38,14,7,15,21
22019,1610612748,MIA,0021900066,MIA @ ATL,ATL,106,MIA,106,W,106,0.476,0.378,0.632,9,32,41,29,12,9,13,18
22019,1610612748,MIA,0021900052,MIA vs. ATL,MIA,112,ATL,112,W,112,0.452,0.419,0.733,13,36,49,19,11,6,26,22
22019,1610612748,MIA,0021900039,MIA @ MIN,MIN,116,MIA,109,L,109,0.494,0.417,0.667,7,34,41,25,7,9,21,23
22019,1610612748,MIA,0021900026,MIA @ MIL,MIL,126,MIA,131,W,131,0.455,0.364,0.639,8,46,54,33,7,3,16,30
22019,1610612748,MIA,0021900007,MIA vs. MEM,MIA,120,MEM,101,W,120,0.471,0.389,0.846,11,40,51,18,9,8,21,33
12019,1610612748,MIA,0011900076,MIA vs. HOU,MIA,133,HOU,133,L,133,0.543,0.486,0.722,14,31,45,26,6,1,22,29
12019,1610612748,MIA,0011900069,MIA @ ORL,ORL,98,MIA,107,W,107,0.506,0.3,0.909,6,37,43,28,12,5,22,24
12019,1610612748,MIA,0011900053,MIA vs. ATL,MIA,120,ATL,120,W,120,0.457,0.405,0.778,12,40,52,26,7,7,19,27
12019,1610612748,MIA,0011900027,MIA @ CHA,CHA,94,MIA,108,W,108,0.483,0.405,1.0,6,37,43,23,11,4,19,23
12019,1610612748,MIA,0011900019,MIA vs. SAS,MIA,107,SAS,89,W,107,0.461,0.25,0.81,7,42,49,25,8,5,15,21
22019,1610612748,MIA,1521900076,MIA @ NOP,NOP,100,MIA,100,L,100,0.5,0.231,0.696,17,28,45,14,9,8,22,25
22019,1610612748,MIA,1521900053,MIA vs. MIN,MIA,87,MIN,90,L,87,0.455,0.333,0.889,10,30,40,19,7,7,18,20
22019,1610612748,MIA,1521900041,MIA @ ORL,ORL,92,MIA,96,W,96,0.447,0.32,0.714,11,40,51,19,3,2,17,23
22019,1610612748,MIA,1521900026,MIA vs. UTA,MIA,93,UTA,81,W,93,0.487,0.222,0.647,6,29,35,22,10,1,11,25
22019,1610612748,MIA,1321900005,MIA @ GSW,GSW,73,MIA,73,W,73,0.385,0.25,0.8,11,25,36,7,12,5,15,18
22019,1610612748,MIA,1321900004,MIA @ SAC,SAC,88,MIA,89,W,89,0.403,0.25,0.857,8,30,38,14,5,5,11,27
22019,1610612748,MIA,1321900001,MIA @ LAL,LAL,106,MIA,106,W,106,0.507,0.517,0.704,10,31,41,18,5,6,10,29
42019,1610612749,MIL,0041900205,MIL vs. MIA,MIL,94,MIA,94,L,94,0.363,0.273,0.731,13,28,41,20,7,5,11,23
42019,1610612749,MIL,0041900204,MIL @ MIA,MIA,118,MIL,118,W,118,0.489,0.314,0.773,9,37,46,25,10,4,12,20
42019,1610612749,MIL,0041900203,MIL @ MIA,MIA,100,MIL,100,L,100,0.42,0.297,0.714,8,36,44,23,8,5,10,22
42019,1610612749,MIL,0041900202,MIL vs. MIA,MIL,114,MIA,114,L,114,0.435,0.28,0.846,17,33,50,16,6,2,14,25
